id,med_num_br,pct_larg_house_occup,pct_rec_immig5,pct_born_same_state,pct_rec_immig10,pct_rec_immig8,pct_b_sor_more,med_fam_inc,pct_larg_house_fam,own_occ_med_val,violent_crimes_per_pop
1495,0.5,0.13,0.09,0.81,0.09,0.1,0.51,0.35,0.11,0.09,0.05
1496,0.5,0.39,0.26,0.55,0.28,0.27,0.33,0.54,0.38,0.47,0.14
1497,0.5,0.13,0.27,0.36,0.21,0.25,1.0,0.84,0.11,0.93,0.04
1498,0.5,0.15,0.02,0.91,0.01,0.01,0.29,0.36,0.12,0.13,0.03
1499,0.5,0.14,0.17,0.36,0.17,0.17,0.33,0.46,0.18,0.34,0.14
1500,0.5,0.17,0.01,0.83,0.01,0.01,0.11,0.19,0.19,0.05,0.3
1501,0.5,0.2,0.09,0.57,0.07,0.08,0.28,0.39,0.18,0.12,0.07
1502,0.0,0.22,0.14,0.63,0.15,0.13,0.15,0.12,0.24,0.1,0.4
1503,0.0,0.15,0.36,0.5,0.39,0.38,0.5,0.54,0.2,0.75,0.16
1504,0.0,0.58,0.57,0.57,0.57,0.57,0.2,0.25,0.65,0.22,0.45
1505,0.0,0.12,0.03,0.54,0.03,0.03,0.23,0.22,0.12,0.21,0.1
1506,0.5,0.16,0.12,0.89,0.1,0.09,0.22,0.25,0.19,0.06,0.05
1507,0.5,0.25,0.2,0.18,0.18,0.18,0.21,0.17,0.23,0.09,0.17
1508,0.0,0.16,0.08,0.76,0.07,0.08,0.32,0.2,0.21,0.12,0.33
1509,0.5,0.17,0.05,0.78,0.06,0.05,0.37,0.6,0.15,0.51,0.04
1510,0.5,0.36,0.39,0.52,0.44,0.43,0.25,0.45,0.39,0.52,0.28
1511,0.0,0.11,0.09,0.72,0.08,0.09,0.34,0.18,0.13,0.07,0.7
1512,0.5,0.17,0.07,0.81,0.09,0.06,0.38,0.36,0.19,0.11,0.03
1513,0.0,0.39,0.78,0.52,0.8,0.82,0.36,0.3,0.5,0.49,0.87
1514,0.5,0.24,0.19,0.22,0.17,0.16,0.3,0.17,0.22,0.11,0.13
1515,0.5,0.16,0.35,0.4,0.24,0.29,0.88,0.86,0.13,0.69,0.03
1516,0.0,0.23,0.2,0.25,0.2,0.22,0.22,0.15,0.23,0.1,0.27
1517,0.5,0.38,0.02,0.84,0.02,0.02,0.25,0.16,0.42,0.04,0.61
1518,0.5,0.19,0.02,0.64,0.02,0.03,0.18,0.31,0.19,0.32,0.1
1519,0.5,0.22,0.24,0.59,0.2,0.21,0.34,0.41,0.25,0.47,0.4
1520,0.5,0.15,0.14,0.7,0.13,0.12,0.69,0.76,0.15,0.56,0.08
1521,0.5,0.2,0.07,0.5,0.04,0.06,0.34,0.54,0.16,0.21,0.03
1522,0.5,0.11,0.08,0.59,0.08,0.1,0.9,0.66,0.09,0.27,0.05
1523,0.0,0.1,0.12,0.61,0.09,0.11,0.56,0.25,0.12,0.09,0.02
1524,0.0,0.13,0.09,0.42,0.11,0.09,0.33,0.35,0.17,0.24,0.22
1525,0.5,0.13,0.11,0.79,0.11,0.12,0.19,0.34,0.15,0.14,0.2
1526,0.0,0.09,0.03,0.86,0.03,0.03,0.27,0.28,0.1,0.09,0.17
1527,0.5,0.26,0.08,0.84,0.11,0.11,0.29,0.46,0.27,0.37,0.15
1528,0.5,0.31,0.01,0.59,0.02,0.01,0.59,0.73,0.27,0.61,0.04
1529,0.0,0.09,0.02,0.87,0.02,0.02,0.14,0.17,0.09,0.04,0.41
1530,0.5,0.18,0.19,0.86,0.16,0.18,0.2,0.3,0.2,0.08,0.06
1531,0.0,0.45,0.03,0.95,0.09,0.03,0.14,0.11,0.48,0.06,0.14
1532,0.5,0.12,0.27,0.13,0.3,0.29,0.51,0.54,0.12,0.31,0.21
1533,0.0,0.07,0.09,0.14,0.07,0.07,0.28,0.22,0.07,0.14,0.23
1534,0.0,0.4,0.13,0.65,0.18,0.15,0.14,0.14,0.45,0.01,0.68
1535,0.5,0.23,0.05,0.0,0.08,0.08,0.32,0.55,0.23,0.37,0.09
1536,0.0,0.17,0.44,0.17,0.43,0.44,0.35,0.33,0.24,0.25,0.28
1537,0.0,0.34,0.75,0.49,0.71,0.74,0.34,0.21,0.44,0.26,0.38
1538,0.0,0.11,0.03,0.16,0.06,0.04,0.14,0.23,0.09,0.13,0.14
1539,0.5,0.14,0.06,0.79,0.09,0.1,0.36,0.61,0.12,0.49,0.03
1540,0.0,0.22,0.04,0.7,0.04,0.04,0.21,0.16,0.24,0.07,0.7
1541,0.0,0.18,0.03,0.58,0.03,0.04,0.06,0.11,0.22,0.13,0.7
1542,0.0,0.24,0.06,0.74,0.05,0.05,0.27,0.11,0.35,0.07,0.35
1543,0.0,0.25,0.33,0.3,0.29,0.3,0.32,0.2,0.33,0.12,0.4
1544,0.5,0.14,0.02,0.63,0.04,0.03,0.35,0.52,0.14,0.4,0.14
1545,0.5,0.19,0.02,0.66,0.04,0.02,0.33,0.44,0.19,0.16,0.02
1546,0.5,0.12,0.02,0.71,0.06,0.05,0.28,0.27,0.11,0.12,0.14
1547,0.5,0.51,0.15,0.56,0.13,0.15,0.09,0.28,0.49,0.24,0.16
1548,0.0,0.28,0.19,0.37,0.16,0.18,0.53,0.31,0.32,0.19,0.2
1549,0.5,0.77,0.3,0.45,0.26,0.29,0.13,0.19,0.79,0.11,0.32
1550,0.5,0.15,0.15,0.71,0.13,0.13,0.69,0.62,0.17,0.48,0.08
1551,0.0,0.32,0.06,0.88,0.07,0.07,0.16,0.21,0.33,0.03,0.31
1552,0.0,1.0,1.0,0.41,1.0,1.0,0.03,0.2,1.0,0.41,0.63
1553,0.0,1.0,0.02,0.99,0.06,0.03,0.08,0.07,1.0,0.01,0.17
1554,0.5,0.24,0.07,0.64,0.1,0.09,0.45,0.44,0.21,0.17,0.04
1555,0.0,0.19,0.13,0.75,0.09,0.1,0.44,0.22,0.25,0.11,0.51
1556,0.5,0.16,0.01,0.62,0.01,0.01,0.34,0.28,0.18,0.07,0.1
1557,0.5,0.51,0.13,0.22,0.09,0.11,0.25,0.31,0.55,0.09,0.11
1558,0.0,0.39,0.1,0.66,0.11,0.1,0.25,0.22,0.46,0.08,0.24
1559,0.5,0.23,0.0,0.84,0.0,0.0,0.13,0.33,0.21,0.12,0.16
1560,0.5,0.21,0.14,0.64,0.13,0.15,0.58,0.75,0.2,0.49,0.07
1561,0.0,0.12,0.01,0.71,0.0,0.01,0.17,0.21,0.13,0.02,0.04
1562,0.5,0.18,0.05,0.47,0.04,0.04,0.59,0.53,0.16,0.23,0.12
1563,0.5,0.32,0.04,0.8,0.05,0.05,0.24,0.15,0.36,0.04,0.39
1564,0.0,0.53,0.21,0.8,0.28,0.23,0.13,0.24,0.54,0.08,0.49
1565,0.5,0.21,0.03,0.44,0.02,0.02,0.53,0.39,0.23,0.17,0.21
1566,0.0,0.16,0.91,0.38,0.81,0.85,0.42,0.5,0.19,0.59,0.05
1567,0.5,0.68,0.43,0.56,0.46,0.45,0.13,0.36,0.67,0.32,0.55
1568,0.5,0.16,0.26,0.54,0.23,0.27,0.73,0.68,0.16,0.45,0.11
1569,0.5,0.17,0.08,0.32,0.08,0.09,0.29,0.2,0.16,0.1,0.47
1570,0.5,0.41,0.0,0.52,0.01,0.01,0.16,0.2,0.42,0.07,0.3
1571,0.5,0.31,0.03,0.49,0.03,0.03,0.19,0.43,0.31,0.19,0.16
1572,0.5,0.54,0.88,0.46,0.77,0.85,0.21,0.42,0.59,0.39,0.1
1573,0.0,0.16,0.22,0.75,0.16,0.19,0.54,0.21,0.15,0.13,0.16
1574,0.5,0.17,0.19,0.48,0.21,0.19,0.7,0.81,0.16,0.87,0.03
1575,0.5,0.18,0.02,0.78,0.04,0.02,0.32,0.29,0.19,0.1,0.23
1576,0.5,0.12,0.02,0.6,0.03,0.03,0.24,0.19,0.14,0.03,0.11
1577,0.5,0.26,0.12,0.17,0.11,0.11,0.69,0.49,0.21,0.86,0.0
1578,0.5,0.24,0.06,0.75,0.06,0.08,0.49,0.6,0.23,0.42,0.03
1579,0.0,0.6,0.21,0.69,0.24,0.21,0.08,0.15,0.63,0.03,0.24
1580,0.5,0.17,0.03,0.78,0.02,0.02,0.19,0.22,0.2,0.05,1.0
1581,0.0,0.47,0.14,0.59,0.16,0.16,0.18,0.3,0.59,0.14,0.71
1582,0.0,0.22,0.66,0.43,0.65,0.67,0.48,0.55,0.28,0.97,0.18
1583,0.0,0.17,0.04,0.8,0.03,0.03,0.26,0.15,0.2,0.06,0.25
1584,0.0,0.19,0.29,0.63,0.23,0.25,0.31,0.25,0.22,0.12,0.25
1585,0.5,0.18,0.13,0.54,0.12,0.13,0.45,0.36,0.2,0.16,0.74
1586,0.5,0.32,0.09,0.75,0.09,0.09,0.21,0.16,0.46,0.04,0.87
1587,0.0,0.13,0.19,0.8,0.18,0.2,0.47,0.3,0.22,0.23,0.49
1588,0.5,0.25,0.25,0.84,0.26,0.24,0.34,0.39,0.3,0.2,0.12
1589,0.5,0.23,0.01,0.85,0.03,0.03,0.29,0.15,0.25,0.07,0.4
1590,0.5,0.13,0.01,0.76,0.03,0.01,0.47,0.47,0.12,0.2,0.05
1591,0.0,0.14,0.17,0.28,0.14,0.15,0.25,0.15,0.22,0.11,0.86
1592,0.5,0.19,0.05,0.6,0.05,0.04,0.26,0.25,0.2,0.07,0.21
1593,0.0,0.15,0.04,0.46,0.02,0.03,0.2,0.14,0.17,0.09,0.09
1594,0.5,0.7,0.5,0.5,0.51,0.5,0.25,0.17,0.7,0.1,0.43
